,,,,,,,,,,,,on ground,,,,,,,,,,,,,,,,,,,,
-36.63272476,33.66006851,0,3,0,67,26,0,0,0,0,1,0,-0.753999949,-1.060000896,0,60.29999924,1.00E-04,0,4,0,14,29,0,0,0,0,2,1,0,0,0,37
-50.24671555,8.05005455,0,3,0,29,4,0,0,0,0,1,0,-1.110000014,-2.750001431,0,60.29999924,1.00E-04,0,4,0,14,42,0,0,0,0,2,1,0,0,0,16
-57.59671783,1.00E-04,0,3,0,18,6,0,0,0,0,2,1,-0.140000246,0,0,60.29999924,1.00E-04,0,4,0,14,55,0,0,0,0,2,1,0,0,0,52
-32.51672363,1.00E-04,0,3,1,20,12,0,0,0,0,2,1,4.439999819,0,0,60.29999924,1.00E-04,0,4,0,14,68,0,0,0,0,2,1,0,0,0,33
-10.93672752,1.00E-04,0,3,1,214,13,0,0,0,0,2,1,2.359999299,0,0,60.29999924,1.00E-04,0,4,0,14,6,0,0,0,0,2,1,0,0,0,12
-2.876731873,1.00E-04,0,3,1,214,26,0,0,0,0,2,1,0.279999554,0,0,60.29999924,1.00E-04,0,4,0,14,19,0,0,0,0,2,1,0,0,0,4
-2.816732168,1.00E-04,0,3,1,214,39,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,32,0,0,0,0,2,1,0,0,0,28
-19.51785469,1.00E-04,0,3,1,234,11,0,0,0,0,2,1,-3.557893634,0,0,60.29999924,1.00E-04,0,4,0,14,45,0,0,0,0,2,1,0,0,0,39
-34.32160187,1.00E-04,0,3,1,234,24,0,0,0,0,2,1,-1.4904899,0,0,60.29999924,1.00E-04,0,4,0,14,58,0,0,0,0,2,1,0,0,0,7
-34.21528625,1.00E-04,0,3,1,14,1,0,0,1,0,2,1,0.904877365,0,0,60.29999924,1.00E-04,0,4,0,14,11,0,0,0,0,2,1,0,0,0,48
-33.15308762,1.00E-04,0,3,1,41,1,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,24,0,0,0,0,2,1,0,0,0,42
-33.15308762,1.00E-04,0,3,1,235,12,0,0,1,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,37,0,0,0,0,2,1,0,0,0,30
-33.15308762,1.00E-04,0,3,1,235,25,0,0,1,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,50,0,0,0,0,2,1,0,0,0,7
-30.688797,1.00E-04,0,3,1,14,1,0,0,1,0,2,1,0.904877365,0,0,60.29999924,1.00E-04,0,4,0,14,3,0,0,0,0,2,1,0,0,0,36
-29.62660408,1.00E-04,0,3,1,235,13,0,0,1,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,16,0,0,0,0,2,1,0,0,0,20
-29.62660408,1.00E-04,0,3,1,235,26,0,0,1,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,29,0,0,0,0,2,1,0,0,0,44
-29.62660408,1.00E-04,0,3,1,178,-1,0,0,6,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,42,0,0,0,0,2,1,0,0,0,10
-49.41687775,1.00E-04,0,3,1,234,13,0,0,0,0,2,1,-2.947193027,0,0,60.29999924,1.00E-04,0,4,0,14,55,0,0,0,0,2,1,0,0,0,16
-62.31970596,1.00E-04,0,3,1,234,26,0,0,0,0,2,1,-1.086959779,0,0,60.29999924,1.00E-04,0,4,0,14,8,0,0,0,0,2,1,0,0,0,4
-63.4894371,1.00E-04,0,3,1,14,8,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,21,0,0,0,0,2,1,0,0,0,10
-58.98708725,1.00E-04,0,3,0,60,10,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,34,0,0,0,0,2,1,0,0,0,22
-77.67295837,1.00E-04,0,3,0,60,23,0,0,0,0,2,1,3.534957886,0,0,60.29999924,1.00E-04,0,4,0,14,47,0,0,0,0,2,1,0,0,0,47
-77.73677826,1.00E-04,0,3,0,60,36,0,0,0,0,2,1,0.020877838,0,0,60.29999924,1.00E-04,0,4,0,14,60,0,0,0,0,2,1,0,0,0,19
-77.8327179,1.00E-04,0,3,0,60,49,0,0,0,0,2,1,-0.034059525,0,0,60.29999924,1.00E-04,0,4,0,14,13,0,0,0,0,2,1,0,0,0,45
-77.91378784,1.00E-04,0,3,0,39,3,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,26,0,0,0,0,2,1,0,0,0,12
-77.91378784,1.00E-04,0,3,0,64,13,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,39,0,0,0,0,2,1,0,0,0,7
-77.91378784,1.00E-04,0,3,0,64,26,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,52,0,0,0,0,2,1,0,0,0,1
-77.91378784,1.00E-04,0,3,0,64,39,0,0,0,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,5,0,0,0,0,2,1,0,0,0,29
-77.91378784,1.00E-04,0,3,0,178,-1,0,0,7,0,2,1,0,0,0,60.29999924,1.00E-04,0,4,0,14,18,0,0,0,0,2,1,0,0,0,14
-77.91378784,21.16009521,0,3,0,25,8,0,0,0,0,1,0,0,2.189999104,0,60.29999924,1.00E-04,0,4,0,14,31,0,0,0,0,2,1,0,0,0,4
-77.91378784,45.60008621,0,3,0,27,13,0,0,0,0,0,0,0,1.099999309,0,60.29999924,1.00E-04,0,4,0,14,44,0,0,0,0,2,1,0,0,0,24
-79.48027802,49.20978928,0,3,0,359,13,0,0,0,0,0,0,-0.246070385,-0.023047924,0,60.29999924,1.00E-04,0,4,0,14,57,0,0,0,0,2,1,0,0,0,7
-92.4727478,10.11740875,0,3,0,359,26,0,0,0,0,0,0,-1.225423813,-3.817481995,1,60.29999924,1.00E-04,0,4,0,14,10,0,0,0,0,2,1,0,0,0,7
-107.8532639,-30.33503151,0,3,0,361,10,0,0,0,0,1,0,-1.125423908,-2.900000095,1,60.29999924,1.00E-04,0,4,0,14,23,0,0,0,0,2,1,0,0,0,12
-121.5737762,-68.03504944,0,3,0,361,23,0,0,0,0,1,0,-0.995424032,-2.900000095,1,60.29999924,1.00E-04,0,4,0,14,36,0,0,0,0,2,1,0,0,0,42
-132.5782928,-105.7350693,0,3,0,29,7,0,0,0,0,1,0,-0.637424231,-2.900000095,1,60.29999924,1.00E-04,0,4,0,14,49,0,0,0,0,2,1,0,0,0,21
-134.1446991,-102.1253815,0,3,0,359,13,0,0,0,0,1,0,-0.246070385,-0.023047924,1,60.29999924,1.00E-04,0,4,0,14,62,0,0,0,0,2,1,0,0,0,12
-147.1370697,-141.2177734,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,60.29999924,1.00E-04,0,4,0,14,75,0,0,0,0,2,1,0,0,0,47
-147.1370697,-141.2177734,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,60.29999924,1.00E-04,0,4,0,14,13,0,0,0,0,2,1,0,0,0,8
-147.1370697,-141.2177734,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,60.29999924,1.00E-04,0,4,0,14,26,0,0,0,0,2,1,0,0,0,24
-147.1370697,-141.2177734,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,60.29999924,1.00E-04,0,4,0,14,39,0,0,0,0,2,1,0,0,0,47
-147.1370697,-141.2177734,0,2,0,0,-1,0,0,0,0,1,0,0,0,1,60.29999924,1.00E-04,0,4,0,14,52,0,0,0,0,2,1,0,0,0,30
16,107.0999985,0,2,0,12,6,0,0,0,0,1,0,0,-1.149999976,0,60.29999924,1.00E-04,0,4,0,14,5,0,0,0,0,2,1,0,0,0,51
16,92.14998627,0,2,0,12,19,0,0,0,0,1,0,0,-1.149999738,0,60.29999924,1.00E-04,0,4,0,14,18,0,0,0,0,2,1,0,0,0,46
16,77.19996643,0,2,0,12,32,0,0,0,0,1,0,0,-1.149998903,0,60.29999924,1.00E-04,0,4,0,14,31,0,0,0,0,2,1,0,0,0,29
16,62.24996185,0,2,0,12,45,0,0,0,0,1,0,0,-1.149997473,0,60.29999924,1.00E-04,0,4,0,14,44,0,0,0,0,2,1,0,0,0,39
16,47.29999161,0,2,0,12,58,0,0,0,0,1,0,0,-1.149996519,0,60.29999924,1.00E-04,0,4,0,14,57,0,0,0,0,2,1,0,0,0,5
16,67.11000061,0,2,0,27,11,0,0,0,0,0,0,0,1.359999299,0,60.29999924,1.00E-04,0,4,0,14,70,0,0,0,0,2,1,0,0,0,11
11.68999863,72.95999146,0,2,0,66,13,0,0,0,0,0,0,-0.566000044,-0.330000639,0,60.29999924,1.00E-04,0,4,0,14,8,0,0,0,0,2,1,0,0,0,16
9.721998215,56.83998108,0,2,0,66,26,0,0,0,0,0,0,0.143999964,-2.020000458,0,60.29999924,1.00E-04,0,4,0,14,21,0,0,0,0,2,1,0,0,0,51
15.90399933,11.33998108,0,2,0,66,39,0,0,0,0,0,0,0.709999919,-3.5,0,60.29999924,1.00E-04,0,4,0,14,34,0,0,0,0,2,1,0,0,0,7
24.91400528,1.00E-04,0,2,0,18,5,0,0,0,0,2,1,0.580000013,0,0,60.29999924,1.00E-04,0,4,0,14,47,0,0,0,0,2,1,0,0,0,44
43.44068909,1.00E-04,0,2,0,234,12,0,0,0,0,2,1,3.231128573,0,0,60.29999924,1.00E-04,0,4,0,14,60,0,0,0,0,2,1,0,0,0,18
57.27363205,1.00E-04,0,2,0,234,25,0,0,0,0,2,1,1.289535463,0,0,61.49999619,1.00E-04,0,4,0,14,13,0,0,0,0,2,1,0,0,0,1
54.99671173,1.00E-04,0,2,0,14,1,0,0,-1,0,2,1,-0.998277724,0,0,64.19998932,1.00E-04,0,4,0,14,26,0,0,0,0,2,1,0,0,0,41
53.38618088,21.16009521,0,2,0,25,8,0,0,0,0,1,0,-0.004354211,2.189999104,0,64.19998932,1.00E-04,0,4,0,14,39,0,0,0,0,2,1,0,0,0,16
58.71957016,37.80007935,0,2,0,67,13,0,0,0,0,1,0,0.7056458,0.499999046,0,64.19998932,1.00E-04,0,4,0,14,52,0,0,0,0,2,1,0,0,0,37
62.50296783,32.47006607,0,2,0,67,26,0,0,0,0,1,0,-0.004354222,-1.190000892,0,64.19998932,1.00E-04,0,4,0,14,5,0,0,0,0,2,1,0,0,0,4
62.50296783,5.170053005,0,2,0,29,4,0,0,0,0,1,0,0,-2.880001545,0,64.19998932,1.00E-04,0,4,0,14,18,0,0,0,0,2,1,0,0,0,8
72.51094055,29.61004448,0,2,0,28,13,0,0,0,0,0,0,0.773999989,1.099999309,0,64.19998932,1.00E-04,0,4,0,14,31,0,0,0,0,2,1,0,0,0,8
82.69290161,32.08003616,0,2,0,28,26,0,0,0,0,0,0,0.773999989,-0.590000629,0,64.19998932,1.00E-04,0,4,0,14,44,0,0,0,0,2,1,0,0,0,29
88.42490387,12.58002758,0,2,0,66,13,0,0,0,0,0,0,0.188000038,-2.280000687,1,64.19998932,1.00E-04,0,4,0,14,57,0,0,0,0,2,1,0,0,0,19
91.41249084,-23.93997574,0,2,0,66,26,0,0,0,0,0,0,-0.521999955,-2.900000095,1,64.19998932,1.00E-04,0,4,0,14,10,0,0,0,0,2,1,0,0,0,11
81.82051849,-61.63999176,0,2,0,66,39,0,0,0,0,0,0,-0.773999989,-2.900000095,1,64.19998932,1.00E-04,0,4,0,14,23,0,0,0,0,2,1,0,0,0,34
77.1685257,-99.34000397,0,2,0,67,13,0,0,0,0,0,0,-0.043999963,-2.900000095,1,64.19998932,1.00E-04,0,4,0,14,36,0,0,0,0,2,1,0,0,0,35
80.90652466,-137.0399933,0,2,0,67,26,0,0,0,0,0,0,0.522000074,-2.900000095,1,64.19998932,1.00E-04,0,4,0,14,49,0,0,0,0,2,1,0,0,0,9
81.38052368,-140.5399933,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,64.19998932,1.00E-04,0,4,0,14,2,0,0,0,0,2,1,0,0,0,7
81.38052368,-140.5399933,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,64.19998932,1.00E-04,0,4,0,14,15,0,0,0,0,2,1,0,0,0,44
81.38052368,-140.5399933,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,64.19998932,1.00E-04,0,4,0,14,28,0,0,0,0,2,1,0,0,0,41
81.38052368,-140.5399933,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,64.19998932,1.00E-04,0,4,0,14,41,0,0,0,0,2,1,0,0,0,42
16,108.25,0,1,0,12,5,0,0,0,0,1,0,0,-1.150000095,0,64.19998932,1.00E-04,0,4,0,14,54,0,0,0,0,2,1,0,0,0,38
16,93.29998779,0,1,0,12,18,0,0,0,0,1,0,0,-1.149999738,0,64.19998932,1.00E-04,0,4,0,14,67,0,0,0,0,2,1,0,0,0,17
16,78.34996796,0,1,0,12,31,0,0,0,0,1,0,0,-1.149999022,0,64.19998932,1.00E-04,0,4,0,14,10,0,0,0,0,2,1,0,0,0,41
16,63.39995956,0,1,0,12,44,0,0,0,0,1,0,0,-1.149997473,0,64.19998932,1.00E-04,0,4,0,14,23,0,0,0,0,2,1,0,0,0,50
16,48.44998932,0,1,0,12,57,0,0,0,0,1,0,0,-1.149996758,0,64.19998932,1.00E-04,0,4,0,14,36,0,0,0,0,2,1,0,0,0,13
16,45,0,1,0,13,10,0,0,0,0,1,0,0,0,0,64.19998932,1.00E-04,0,4,0,14,49,0,0,0,0,2,1,0,0,0,4
16,69.43998718,0,1,0,27,13,0,0,0,0,0,0,0,1.099999309,0,64.19998932,1.00E-04,0,4,0,14,2,0,0,0,0,2,1,0,0,0,6
20.30999947,71.90998077,0,1,0,27,26,0,0,0,0,0,0,0.566000044,-0.590000629,0,64.19998932,1.00E-04,0,4,0,14,15,0,0,0,0,2,1,0,0,0,19
20.30999947,71.90998077,0,1,0,351,13,0,0,0,0,0,0,0,0,0,64.19998932,1.00E-04,0,4,0,14,28,0,0,0,0,2,1,0,0,0,51
-2.653839111,71.90998077,0,1,0,351,26,0,0,0,0,0,0,-2.017351151,0,0,64.19998932,1.00E-04,0,4,0,14,41,0,0,0,0,2,1,0,0,0,16
-22.64139366,69.15998077,0,1,0,351,39,0,0,0,0,0,0,-1.162204742,-0.50000006,0,64.19998932,1.00E-04,0,4,0,14,54,0,0,0,0,2,1,0,0,0,22
-33.14969254,58.10997772,0,1,0,351,52,0,0,-1,0,0,0,-0.541004181,-1.149999976,0,64.19998932,1.00E-04,0,4,0,14,7,0,0,0,0,2,1,0,0,0,13
-37.22011948,38.60998154,0,1,0,351,65,0,0,-1,0,0,0,-0.153778076,-1.799999356,0,64.19998932,1.00E-04,0,4,0,14,20,0,0,0,0,2,1,0,0,0,34
-37.89399719,10.65999317,0,1,0,351,78,0,0,-2,0,0,0,-0.000461578,-2.449998856,0,64.19998932,1.00E-04,0,4,0,14,33,0,0,0,0,2,1,0,0,0,36
-38.50646591,1.00E-04,0,1,0,43,13,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,46,0,0,0,0,2,1,0,0,0,26
-38.50646591,1.00E-04,0,1,0,18,2,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,59,0,0,0,0,2,1,0,0,0,9
-38.50646591,1.00E-04,0,1,1,64,13,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,12,0,0,0,0,2,1,0,0,0,25
-38.50646591,1.00E-04,0,1,1,64,26,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,25,0,0,0,0,2,1,0,0,0,33
-38.50646591,1.00E-04,0,1,1,64,39,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,38,0,0,0,0,2,1,0,0,0,44
-38.50646591,1.00E-04,0,1,1,178,-1,0,0,7,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,51,0,0,0,0,2,1,0,0,0,39
-38.50646591,1.00E-04,0,1,1,235,12,0,0,9,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,64,0,0,0,0,2,1,0,0,0,43
-38.50646591,1.00E-04,0,1,1,235,25,0,0,9,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,7,0,0,0,0,2,1,0,0,0,7
-36.04217148,1.00E-04,0,1,1,14,1,0,0,1,0,2,1,0.904877365,0,0,64.19998932,1.00E-04,0,4,0,14,20,0,0,0,0,2,1,0,0,0,51
-34.97997284,1.00E-04,0,1,1,41,1,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,33,0,0,0,0,2,1,0,0,0,19
-34.97997284,1.00E-04,0,1,1,18,4,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,46,0,0,0,0,2,1,0,0,0,51
-34.97997284,1.00E-04,0,1,0,39,6,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,59,0,0,0,0,2,1,0,0,0,10
-30.47762108,1.00E-04,0,1,0,60,10,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,12,0,0,0,0,2,1,0,0,0,32
-49.16349792,1.00E-04,0,1,0,60,23,0,0,0,0,2,1,3.534957767,0,0,64.19998932,1.00E-04,0,4,0,14,25,0,0,0,0,2,1,0,0,0,5
-49.22732162,1.00E-04,0,1,0,60,36,0,0,0,0,2,1,0.020877837,0,0,64.19998932,1.00E-04,0,4,0,14,38,0,0,0,0,2,1,0,0,0,44
-49.32327652,1.00E-04,0,1,0,60,49,0,0,0,0,2,1,-0.034059523,0,0,64.19998932,1.00E-04,0,4,0,14,51,0,0,0,0,2,1,0,0,0,11
-49.85051727,1.00E-04,0,1,0,14,1,0,0,0,0,2,1,-0.245228671,0,0,64.19998932,1.00E-04,0,4,0,14,4,0,0,0,0,2,1,0,0,0,42
-49.89313126,1.00E-04,0,1,0,235,13,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,17,0,0,0,0,2,1,0,0,0,34
-49.89313126,1.00E-04,0,1,0,235,26,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,30,0,0,0,0,2,1,0,0,0,3
-49.89313126,1.00E-04,0,1,0,39,7,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,43,0,0,0,0,2,1,0,0,0,3
-49.89313126,23.22009468,0,1,0,25,9,0,0,0,0,1,0,0,2.059998989,0,64.19998932,1.00E-04,0,4,0,14,56,0,0,0,0,2,1,0,0,0,15
-45.5831337,38.17007828,0,1,0,67,13,0,0,0,0,1,0,0.566000044,0.369999051,0,64.19998932,1.00E-04,0,4,0,14,9,0,0,0,0,2,1,0,0,0,35
-35.7931366,31.15006828,0,1,0,67,26,0,0,0,0,1,0,0.773999989,-1.320000887,0,64.19998932,1.00E-04,0,4,0,14,22,0,0,0,0,2,1,0,0,0,22
-26.64113426,2.270056725,0,1,0,29,4,0,0,0,0,1,0,0.644000113,-2.900000095,0,64.19998932,1.00E-04,0,4,0,14,35,0,0,0,0,2,1,0,0,0,16
-21.89713097,1.00E-04,0,1,1,18,8,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,48,0,0,0,0,2,1,0,0,0,49
-21.89713097,1.00E-04,0,1,1,14,10,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,1,0,0,0,0,2,1,0,0,0,6
-15.06413078,23.22009468,0,1,1,25,9,0,0,0,0,1,0,0.773999989,2.059998989,0,64.19998932,1.00E-04,0,4,0,14,14,0,0,0,0,2,1,0,0,0,33
-4.882127285,38.17008209,0,1,1,66,13,0,0,0,0,1,0,0.773999989,0.369999051,0,64.19998932,1.00E-04,0,4,0,14,27,0,0,0,0,2,1,0,0,0,45
0.849873245,3.500080109,0,1,1,66,26,0,0,0,0,1,0,0.188000038,-3.5,0,64.19998932,1.00E-04,0,4,0,14,40,0,0,0,0,2,1,0,0,0,10
1.045873284,1.00E-04,0,1,1,71,18,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,53,0,0,0,0,2,1,0,0,0,43
1.045873284,1.00E-04,0,1,1,178,-1,0,0,5,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,66,0,0,0,0,2,1,0,0,0,13
1.045873284,1.00E-04,0,1,1,180,10,0,0,18,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,9,0,0,0,0,2,1,0,0,0,2
-5.787126541,23.22009468,0,1,1,26,9,0,0,0,0,1,0,-0.773999989,2.059998989,0,64.19998932,1.00E-04,0,4,0,14,22,0,0,0,0,2,1,0,0,0,20
-8.189526558,23.2200985,0,1,1,354,13,0,0,0,0,0,0,0.013371802,0.005439377,0,64.19998932,1.00E-04,0,4,0,14,35,0,0,0,0,2,1,0,0,0,36
-5.831284523,48.99394226,0,1,1,354,26,0,0,0,0,0,0,0.382131577,1.431825638,0,64.19998932,1.00E-04,0,4,0,14,48,0,0,0,0,2,1,0,0,0,3
-0.709964275,60.04818344,0,1,1,354,39,0,0,0,0,0,0,0.401172638,0.378067017,0,64.19998932,1.00E-04,0,4,0,14,1,0,0,0,0,2,1,0,0,0,41
4.526998997,56.07130814,0,1,1,354,52,0,0,0,0,0,0,0.401370049,-1.197971344,0,64.19998932,1.00E-04,0,4,0,14,14,0,0,0,0,2,1,0,0,0,30
9.626663208,36.04966354,0,1,1,35,1,0,0,0,0,0,0,0.374817133,-1.524940372,0,64.19998932,1.00E-04,0,4,0,14,27,0,0,0,0,2,1,0,0,0,20
10.18928528,4.950257301,0,1,1,35,6,0,0,0,0,0,0,-0.191182896,-2.900000095,0,64.19998932,1.00E-04,0,4,0,14,40,0,0,0,0,2,1,0,0,0,31
9.593372345,1.00E-04,0,1,1,43,11,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,53,0,0,0,0,2,1,0,0,0,30
9.593372345,1.00E-04,0,1,1,43,24,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,66,0,0,0,0,2,1,0,0,0,43
9.593372345,1.00E-04,0,1,1,178,-1,0,0,6,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,4,0,0,0,0,2,1,0,0,0,43
36.33949661,1.00E-04,0,1,1,233,13,0,0,0,0,2,1,2.371005893,0,0,64.19998932,1.00E-04,0,4,0,14,17,0,0,0,0,2,1,0,0,0,27
43.30960083,1.00E-04,0,1,0,233,26,0,0,0,0,2,1,0.274490342,0,0,64.19998932,1.00E-04,0,4,0,14,30,0,0,0,0,2,1,0,0,0,37
43.54428101,1.00E-04,0,1,0,178,-1,0,0,7,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,43,0,0,0,0,2,1,0,0,0,18
43.54428101,1.00E-04,0,1,0,235,12,0,0,9,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,56,0,0,0,0,2,1,0,0,0,39
43.54428101,1.00E-04,0,1,0,235,25,0,0,9,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,9,0,0,0,0,2,1,0,0,0,0
43.54428101,1.00E-04,0,1,0,39,6,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,22,0,0,0,0,2,1,0,0,0,40
43.54428101,1.00E-04,0,1,0,180,0,0,0,12,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,35,0,0,0,0,2,1,0,0,0,36
43.54428101,1.00E-04,0,1,0,235,13,0,0,13,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,48,0,0,0,0,2,1,0,0,0,39
43.54428101,1.00E-04,0,1,0,235,26,0,0,13,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,1,0,0,0,0,2,1,0,0,0,21
43.54428101,1.00E-04,0,1,0,39,7,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,14,0,0,0,0,2,1,0,0,0,15
43.54428101,1.00E-04,0,1,0,64,13,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,27,0,0,0,0,2,1,0,0,0,14
43.54428101,1.00E-04,0,1,0,64,14,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,40,0,0,0,0,2,1,0,0,0,32
43.54428101,1.00E-04,0,1,0,64,27,0,0,0,0,2,1,0,0,0,64.19998932,1.00E-04,0,4,0,14,53,0,0,0,0,2,1,0,0,0,41
43.54428101,1.00E-04,0,1,0,64,33,0,0,0,0,2,1,0,0,0,69.04642487,3.380249262,17,4,0,80,5,0,0,20,0,1,0,1.156579614,0.596895933,0,9
43.54428101,1.00E-04,0,1,0,39,2,0,0,0,0,2,1,0,0,0,80.74350739,-3.914012194,17,4,0,80,18,0,0,7,0,1,0,0.679657459,-1.553662539,0,33
43.54428101,1.00E-04,0,1,0,212,13,0,0,0,0,2,1,0,0,0,83.99675751,1.00E-04,17,4,0,42,12,0,0,0,0,2,1,0,0,0,32
43.54428101,1.00E-04,0,1,0,212,26,0,0,0,0,2,1,0,0,0,83.99675751,1.00E-04,17,4,0,42,25,0,0,0,0,2,1,0,0,0,39
43.54428101,1.00E-04,0,1,0,180,0,0,0,8,0,2,1,0,0,0,83.99675751,1.00E-04,17,4,0,14,8,0,0,0,0,2,1,0,0,0,13
43.54428101,1.00E-04,0,1,0,180,13,0,0,21,0,2,1,0,0,0,83.99675751,1.00E-04,17,4,0,14,21,0,0,0,0,2,1,0,0,0,8
50.377285,23.22009468,0,1,0,26,9,0,0,0,0,1,0,0.773999989,2.059998989,0,83.99675751,1.00E-04,17,4,0,14,34,0,0,0,0,2,1,0,0,0,32
59.52929306,38.17008209,0,1,0,68,13,0,0,0,0,1,0,0.644000113,0.369999051,0,83.99675751,1.00E-04,17,4,0,14,47,0,0,0,0,2,1,0,0,0,34
72.42730713,31.15006828,0,1,0,68,26,0,0,0,0,1,0,1.110000014,-1.320000887,0,83.99675751,1.00E-04,17,4,0,14,60,0,0,0,0,2,1,0,0,0,19
81.44730377,2.270056725,0,1,0,29,6,0,0,0,0,1,0,0.380000055,-2.900000095,0,83.99675751,1.00E-04,17,4,0,14,13,0,0,0,0,2,1,0,0,0,48
79.51727295,1.00E-04,0,1,0,41,1,0,0,0,0,2,1,0,0,0,85.56569672,0,17,4,0,14,26,0,0,0,0,2,1,0,0,0,13
78.61726379,1.00E-04,0,1,0,44,11,0,0,0,0,2,1,0,0,0,86.62625885,1.334741473,19,4,0,79,9,0,0,5,0,1,0,0.101573989,-0.463945508,1,2
75.21112823,1.00E-04,0,1,0,14,1,0,0,0,0,2,1,-0.822355986,0,0,90.27277374,-20.99352264,19,4,0,79,22,0,0,0,0,1,0,0,-2.730000496,1,10
79.71350098,1.00E-04,0,1,0,60,10,0,0,0,0,2,1,0,0,0,90.27277374,-58.65353775,19,4,0,29,4,0,0,0,0,1,0,0,-2.900000095,1,39
61.02763367,1.00E-04,0,1,0,60,23,0,0,0,0,2,1,3.534957767,0,0,90.27277374,-96.35355377,19,4,0,29,1,0,0,0,0,1,0,0,-2.900000095,1,34
60.96380997,1.00E-04,0,1,0,60,36,0,0,0,0,2,1,0.020877837,0,0,90.27277374,-134.0535583,19,4,0,29,6,0,0,0,0,1,0,0,-2.900000095,1,34
60.86785507,1.00E-04,0,1,0,60,49,0,0,0,0,2,1,-0.034059523,0,0,90.27277374,-142.75354,0,3,0,0,-1,0,0,0,0,1,0,0,0,1,34
60.78679276,1.00E-04,0,1,0,178,-1,0,0,2,0,2,1,0,0,0,90.27277374,-142.75354,0,3,0,0,-1,0,0,0,0,1,0,0,0,1,20
34.04066467,1.00E-04,0,1,0,233,13,0,0,0,0,2,1,-2.371005893,0,0,90.27277374,-142.75354,0,3,0,0,-1,0,0,0,0,1,0,0,0,1,28
