Distance between players,Stage,Smashbot x,y,percent,stock,facing,action value,action frame,invulnerable,hitlag frames left,hitstun frames left,charging smash,jumps left,on ground,x speed,y speed,off stage,Smashbot2 or Human x,y,percent,stock,facing,action value,action frame,invulnerable,hitlag frames left,hitstun frames left,charging smash,jumps left,on ground,x speed,y speed,off stage
44.45807934,24,-40,27.20009995,0,3,1,180,8,0,0,16,0,2,1,0,0,0,-0.428058088,6.937271118,0,4,1,236,1,0,0,0,0,1,0,1.972828031,-1.972828031,0
46.854078,24,-40,27.20009995,0,3,1,180,9,0,0,17,0,2,1,0,0,0,1.347487211,5.161725998,0,4,1,236,2,0,0,0,0,1,0,1.775545239,-1.775545239,0
49.0203203,24,-40,27.20009995,0,3,1,180,10,0,0,18,0,2,1,0,0,0,2.945477962,3.563735485,0,4,1,236,3,0,0,0,0,1,0,1.597990632,-1.597990632,0
50.97689143,24,-40,27.20009995,0,3,1,180,11,0,0,19,0,2,1,0,0,0,4.383669376,2.125544071,0,4,1,236,4,0,0,0,0,1,0,1.438191533,-1.438191533,0
52.74280847,24,-40,27.20009995,0,3,1,180,12,0,0,20,0,2,1,0,0,0,5.678041458,0.831171751,0,4,1,236,5,0,0,0,0,1,0,1.29437232,-1.29437232,0
54.16737441,24,-40,27.20009995,0,3,1,180,13,0,0,21,0,2,1,0,0,0,6.84297657,1.00E-04,0,4,1,43,1,0,0,0,0,2,1,2.329870224,-1.164935112,0
55.03873785,24,-40,27.20009995,0,3,1,180,14,0,0,22,0,2,1,0,0,0,7.847911835,1.00E-04,0,4,1,43,4,0,0,0,0,2,1,2.009870291,0,0
55.77484532,24,-40,27.20009995,0,3,1,180,15,0,0,23,0,2,1,0,0,0,8.692847252,1.00E-04,0,4,1,43,7,0,0,0,0,2,1,1.689870358,0,0
56.44388604,24,-40,27.20009995,0,3,1,178,-1,0,0,0,0,2,1,0,0,0,9.457782745,1.00E-04,0,4,1,43,10,0,0,0,0,2,1,1.529870391,0,0
57.04500151,24,-40,27.20009995,0,3,1,178,-1,0,0,1,0,2,1,0,0,0,10.14271832,1.00E-04,0,4,1,43,13,0,0,0,0,2,1,1.369870424,0,0
57.57746416,24,-40,27.20009995,0,3,1,178,-1,0,0,2,0,2,1,0,0,0,10.74765396,1.00E-04,0,4,1,43,16,0,0,0,0,2,1,1.209870458,0,0
58.0406612,24,-40,27.20009995,0,3,1,178,-1,0,0,3,0,2,1,0,0,0,11.27258873,1.00E-04,0,4,1,43,19,0,0,0,0,2,1,1.049870491,0,0
58.43408459,24,-40,27.20009995,0,3,1,178,-1,0,0,4,0,2,1,0,0,0,11.71752357,1.00E-04,0,4,1,43,22,0,0,0,0,2,1,0.889870524,0,0
58.75731852,24,-40,27.20009995,0,3,1,178,-1,0,0,5,0,2,1,0,0,0,12.0824585,1.00E-04,0,4,1,43,25,0,0,0,0,2,1,0.729870558,0,0
59.01003218,24,-40,27.20009995,0,3,1,178,-1,0,0,6,0,2,1,0,0,0,12.36739349,1.00E-04,0,4,1,43,28,0,0,0,0,2,1,0.569870591,0,0
59.19197351,24,-40,27.20009995,0,3,1,178,-1,0,0,7,0,2,1,0,0,0,12.57232857,1.00E-04,0,4,1,14,1,0,0,0,0,2,1,0.409870595,0,0
59.30296452,24,-40,27.20009995,0,3,1,180,0,0,0,8,0,2,1,0,0,0,12.69726372,1.00E-04,0,4,1,14,2,0,0,0,0,2,1,0.249870598,0,0
59.47346441,24,-40,27.20009995,0,3,1,180,1,0,0,9,0,2,1,0,0,0,12.88906288,1.00E-04,0,4,1,15,2,0,0,0,0,2,1,0.383599073,0,0
59.71126717,24,-40,27.20009995,0,3,1,180,2,0,0,10,0,2,1,0,0,0,13.15633011,1.00E-04,0,4,1,15,2,0,0,0,0,2,1,0.534534097,0,0
60.02468524,24,-40,27.20009995,0,3,1,180,3,0,0,11,0,2,1,0,0,0,13.50815678,1.00E-04,0,4,1,15,3,0,0,1,0,2,1,0.703653157,0,0
60.40393016,24,-40,27.20009995,0,3,1,180,4,0,0,12,0,2,1,0,0,0,13.93324375,1.00E-04,0,4,1,16,4,0,0,1,0,2,1,0.850174785,0,0
60.83854839,24,-40,27.20009995,0,3,1,180,5,0,0,13,0,2,1,0,0,0,14.41956425,1.00E-04,0,4,1,16,5,0,0,1,0,2,1,0.972641051,0,0
61.3207071,24,-40,27.20009995,0,3,1,180,6,0,0,14,0,2,1,0,0,0,14.95806694,1.00E-04,0,4,1,16,6,0,0,1,0,2,1,1.07700634,0,0
61.84373184,24,-40,27.20009995,0,3,1,180,7,0,0,15,0,2,1,0,0,0,15.54104042,1.00E-04,0,4,1,16,7,0,0,1,0,2,1,1.165946126,0,0
62.40192501,24,-40,27.20009995,0,3,1,180,8,0,0,16,0,2,1,0,0,0,16.16191101,1.00E-04,0,4,1,16,8,0,0,1,0,2,1,1.241740346,0,0
62.88915206,24,-40,27.20009995,0,3,1,180,9,0,0,17,0,2,1,0,0,0,16.70278168,1.00E-04,0,4,1,24,1,0,0,0,0,2,1,1.081740379,0,0
63.30500103,24,-40,27.20009995,0,3,1,180,10,0,0,18,0,2,1,0,0,0,17.16365242,1.00E-04,0,4,1,24,2,0,0,0,0,2,1,0.921740413,0,0
63.64913316,24,-40,27.20009995,0,3,1,180,11,0,0,19,0,2,1,0,0,0,17.54452324,1.00E-04,0,4,1,24,3,0,0,0,0,2,1,0.761740446,0,0
63.92127674,24,-40,27.20009995,0,3,1,180,12,0,0,20,0,2,1,0,0,0,17.84539413,1.00E-04,0,4,1,24,4,0,0,0,0,2,1,0.601740479,0,0
63.47706844,24,-40,27.20009995,0,3,1,180,13,0,0,21,0,2,1,0,0,0,18.72417068,3.10010004,0,4,1,25,1,0,0,0,0,1,0,0.878777683,3.099999905,0
63.22813033,24,-40,27.20009995,0,3,1,180,14,0,0,22,0,2,1,0,0,0,19.59294891,6.070099831,0,4,1,25,2,0,0,0,0,1,0,0.868777692,2.96999979,0
63.15801945,24,-40,27.20009995,0,3,1,180,15,0,0,23,0,2,1,0,0,0,20.45172691,8.91009903,0,4,1,25,3,0,0,0,0,1,0,0.858777702,2.839999676,0
63.24941369,24,-40,27.20009995,0,3,1,178,-1,0,0,0,0,2,1,0,0,0,21.30050468,11.62009811,0,4,1,25,4,0,0,0,0,1,0,0.848777711,2.709999561,0
63.48456856,24,-40,27.20009995,0,3,1,178,-1,0,0,1,0,2,1,0,0,0,22.13928223,14.20009804,0,4,1,25,5,0,0,0,0,1,0,0.838777721,2.579999447,0
63.84574447,24,-40,27.20009995,0,3,1,178,-1,0,0,2,0,2,1,0,0,0,22.96805954,16.65009689,0,4,1,25,6,0,0,0,0,1,0,0.82877773,2.449999332,0
64.31557729,24,-40,27.20009995,0,3,1,178,-1,0,0,3,0,2,1,0,0,0,23.78683662,18.97009659,0,4,1,25,7,0,0,0,0,1,0,0.81877774,2.319999218,0
64.87738387,24,-40,27.20009995,0,3,1,178,-1,0,0,4,0,2,1,0,0,0,24.59561348,21.16009521,0,4,1,25,8,0,0,0,0,1,0,0.80877775,2.189999104,0
65.51539475,24,-40,27.20009995,0,3,1,178,-1,0,0,5,0,2,1,0,0,0,25.39439201,23.22009468,0,4,1,25,9,0,0,0,0,1,0,0.798777759,2.059998989,0
66.21491193,24,-40,27.20009995,0,3,1,178,-1,0,0,6,0,2,1,0,0,0,26.18317032,25.15009308,0,4,1,25,10,0,0,0,0,1,0,0.788777769,1.929998994,0
66.9624151,24,-40,27.20009995,0,3,1,178,-1,0,0,7,0,2,1,0,0,0,26.96194839,26.95009232,0,4,1,25,11,0,0,0,0,1,0,0.778777778,1.799998999,0
67.74560982,24,-40,27.20009995,0,3,1,180,0,0,0,8,0,2,1,0,0,0,27.73072624,28.62009048,0,4,1,25,12,0,0,0,0,1,0,0.768777788,1.669999003,0
68.55343665,24,-40,27.20009995,0,3,1,180,1,0,0,9,0,2,1,0,0,0,28.48950386,30.16008949,0,4,1,25,13,0,0,0,0,1,0,0.758777797,1.539999008,0
69.37605061,24,-40,27.20009995,0,3,1,180,2,0,0,10,0,2,1,0,0,0,29.23828125,31.57008934,0,4,1,25,14,0,0,0,0,1,0,0.748777807,1.409999013,0
70.20477969,24,-40,27.20009995,0,3,1,180,3,0,0,11,0,2,1,0,0,0,29.97705841,32.85009003,0,4,1,25,15,0,0,0,0,1,0,0.738777816,1.279999018,0
71.03207012,24,-40,27.20009995,0,3,1,180,4,0,0,12,0,2,1,0,0,0,30.70583534,34.00008774,0,4,1,25,16,0,0,0,0,1,0,0.728777826,1.149999022,0
71.85142792,24,-40,27.20009995,0,3,1,180,5,0,0,13,0,2,1,0,0,0,31.42461395,35.0200882,0,4,1,25,17,0,0,0,0,1,0,0.718777835,1.019999027,0
72.6573477,24,-40,27.20009995,0,3,1,180,6,0,0,14,0,2,1,0,0,0,32.13339233,35.91008759,0,4,1,25,18,0,0,0,0,1,0,0.708777845,0.889999032,0
73.44525454,24,-40,27.20009995,0,3,1,180,7,0,0,15,0,2,1,0,0,0,32.83216858,36.67008591,0,4,1,25,19,0,0,0,0,1,0,0.698777854,0.759999037,0
74.21144949,24,-40,27.20009995,0,3,1,180,8,0,0,16,0,2,1,0,0,0,33.5209465,37.30008316,0,4,1,25,20,0,0,0,0,1,0,0.688777864,0.629999042,0
74.95304529,24,-40,27.20009995,0,3,1,180,9,0,0,17,0,2,1,0,0,0,34.1997261,37.80008316,0,4,1,25,21,0,0,0,0,1,0,0.678777874,0.499999046,0
75.66791483,24,-40,27.20009995,0,3,1,180,10,0,0,18,0,2,1,0,0,0,34.86850357,38.17008209,0,4,1,25,22,0,0,0,0,1,0,0.668777883,0.369999051,0
76.35465988,24,-40,27.20009995,0,3,1,180,11,0,0,19,0,2,1,0,0,0,35.52728271,38.41007996,0,4,1,25,23,0,0,0,0,1,0,0.658777893,0.239999056,0
77.01255765,24,-40,27.20009995,0,3,1,180,12,0,0,20,0,2,1,0,0,0,36.17605972,38.52008057,0,4,1,25,24,0,0,0,0,1,0,0.648777902,0.109999061,0
77.6415414,24,-40,27.20009995,0,3,1,180,13,0,0,21,0,2,1,0,0,0,36.81483841,38.50008011,0,4,1,25,25,0,0,0,0,1,0,0.638777912,-0.020000935,0
77.83542374,24,-40,27.20009995,0,3,1,180,14,0,0,22,0,2,1,0,0,0,37.44361496,35.00008011,0,4,1,25,26,0,0,0,0,1,0,0.628777921,-3.5,0
78.1807333,24,-40,27.20009995,0,3,1,180,15,0,0,23,0,2,1,0,0,0,38.06239319,31.50008011,0,4,1,25,27,0,0,0,0,1,0,0.618777931,-3.5,0
78.67523654,24,-40,27.20009995,0,3,1,178,-1,0,0,0,0,2,1,0,0,0,38.67116928,28.00008011,0,4,1,25,28,0,0,0,0,1,0,0.60877794,-3.5,0
79.31591652,24,-40,27.20009995,0,3,1,178,-1,0,0,1,0,2,1,0,0,0,39.26994705,24.50008011,0,4,1,25,29,0,0,0,0,1,0,0.59877795,-3.5,0
80.09904147,24,-40,27.20009995,0,3,1,178,-1,0,0,2,0,2,1,0,0,0,39.8587265,21.00008011,0,4,1,25,30,0,0,0,0,1,0,0.588777959,-3.5,0
81.02025922,24,-40,27.20009995,0,3,1,178,-1,0,0,3,0,2,1,0,0,0,40.43750381,17.50008011,0,4,1,25,31,0,0,0,0,1,0,0.578777969,-3.5,0
82.07471217,24,-40,27.20009995,0,3,1,178,-1,0,0,4,0,2,1,0,0,0,41.00628281,14.00008011,0,4,1,25,32,0,0,0,0,1,0,0.568777978,-3.5,0
83.25712955,24,-40,27.20009995,0,3,1,178,-1,0,0,5,0,2,1,0,0,0,41.56505966,10.50008011,0,4,1,25,33,0,0,0,0,1,0,0.558777988,-3.5,0
84.56194904,24,-40,27.20009995,0,3,1,178,-1,0,0,6,0,2,1,0,0,0,42.1138382,7.000080109,0,4,1,25,34,0,0,0,0,1,0,0.548777997,-3.5,0
85.96273669,24,-40,27.20009995,0,3,1,178,-1,0,0,7,0,2,1,0,0,0,42.63111496,3.500080109,0,4,1,25,35,0,0,0,0,1,0,0.517278016,-3.5,0
87.4400705,24,-40,27.20009995,0,3,1,180,0,0,0,8,0,2,1,0,0,0,43.10189438,8.01E-05,0,4,1,29,1,0,0,0,0,1,0,0.470778018,-3.5,0
87.87809794,24,-40,27.20009995,0,3,1,180,1,0,0,9,0,2,1,0,0,0,43.56267166,9.99E-05,0,4,1,42,1,0,0,0,0,2,1,0.921556056,-3.5,0
88.24025697,24,-40,27.20009995,0,3,1,180,2,0,0,10,0,2,1,0,0,0,43.94345093,1.00E-04,0,4,1,42,2,0,0,0,0,2,1,0.761556029,0,0
88.52643678,24,-40,27.20009995,0,3,1,180,3,0,0,11,0,2,1,0,0,0,44.24422836,1.00E-04,0,4,1,42,3,0,0,0,0,2,1,0.601556063,0,0
88.73656257,24,-40,27.20009995,0,3,1,180,4,0,0,12,0,2,1,0,0,0,44.46500778,1.00E-04,0,4,1,42,4,0,0,0,0,2,1,0.441556066,0,0
88.87057395,24,-40,27.20009995,0,3,1,180,5,0,0,13,0,2,1,0,0,0,44.60578537,1.00E-04,0,4,1,42,5,0,0,0,0,2,1,0.28155607,0,0
88.92843874,24,-40,27.20009995,0,3,1,180,6,0,0,14,0,2,1,0,0,0,44.66656494,1.00E-04,0,4,1,42,6,0,0,0,0,2,1,0.121556073,0,0
88.92843874,24,-40,27.20009995,0,3,1,180,7,0,0,15,0,2,1,0,0,0,44.66656494,1.00E-04,0,4,1,42,7,0,0,0,0,2,1,0,0,0
88.92843874,24,-40,27.20009995,0,3,1,180,8,0,0,16,0,2,1,0,0,0,44.66656494,1.00E-04,0,4,1,20,1,0,0,0,0,2,1,2,0,0
90.98195036,24,-40,27.20009995,0,3,1,180,9,0,0,17,0,2,1,0,0,0,46.82093811,1.00E-04,0,4,1,20,2,0,0,0,0,2,1,4.308750153,0,0
93.09680711,24,-40,27.20009995,0,3,1,180,10,0,0,18,0,2,1,0,0,0,49.03468704,1.00E-04,0,4,1,20,3,0,0,0,0,2,1,4.427499771,0,0
95.21615968,24,-40,27.20009995,0,3,1,180,11,0,0,19,0,2,1,0,0,0,51.24843597,1.00E-04,0,4,1,20,4,0,0,0,0,2,1,4.427499771,0,0
97.33971443,24,-40,27.20009995,0,3,1,180,12,0,0,20,0,2,1,0,0,0,53.46218491,1.00E-04,0,4,1,20,5,0,0,0,0,2,1,4.427499771,0,0
99.39025577,24,-40,27.20009995,0,3,1,180,13,0,0,21,0,2,1,0,0,0,55.59593582,1.00E-04,0,4,1,20,6,0,0,0,0,2,1,4.267499924,0,0
101.391244,24,-40,27.20009995,0,3,1,180,14,0,0,22,0,2,1,0,0,0,57.67468643,1.00E-04,0,4,1,20,7,0,0,0,0,2,1,4.15749979,0,0
101.8148812,24,-40,27.20009995,0,3,1,180,15,0,0,23,0,2,1,0,0,0,58.11437225,1.00E-04,0,4,1,18,1,0,0,0,0,2,1,0.879374862,0,0
102.2386539,24,-40,27.20009995,0,3,1,178,-1,0,0,0,0,2,1,0,0,0,58.55405807,1.00E-04,0,4,0,20,1,0,0,0,0,2,1,-1.120625079,0,0
100.58499,24,-40,27.20009995,0,3,1,178,-1,0,0,1,0,2,1,0,0,0,56.8374939,1.00E-04,0,4,0,20,2,0,0,0,0,2,1,-3.433125019,0,0
98.78324955,24,-40,27.20009995,0,3,1,178,-1,0,0,2,0,2,1,0,0,0,54.96467972,1.00E-04,0,4,0,20,3,0,0,0,0,2,1,-3.745625019,0,0
96.83243515,24,-40,27.20009995,0,3,1,178,-1,0,0,3,0,2,1,0,0,0,52.93374252,1.00E-04,0,4,0,20,4,0,0,0,0,2,1,-4.061874866,0,0
94.73350343,24,-40,27.20009995,0,3,1,178,-1,0,0,4,0,2,1,0,0,0,50.7446785,1.00E-04,0,4,0,20,5,0,0,0,0,2,1,-4.378124714,0,0
92.56018177,24,-40,27.20009995,0,3,1,178,-1,0,0,5,0,2,1,0,0,0,48.47342682,1.00E-04,0,4,0,20,6,0,0,0,0,2,1,-4.542500019,0,0
90.39167548,24,-40,27.20009995,0,3,1,178,-1,0,0,6,0,2,1,0,0,0,46.20217514,1.00E-04,0,4,0,20,7,0,0,0,0,2,1,-4.542500019,0,0
88.22833961,24,-40,27.20009995,0,3,1,178,-1,0,0,7,0,2,1,0,0,0,43.93092346,1.00E-04,0,4,0,20,8,0,0,0,0,2,1,-4.542500019,0,0
86.07056403,24,-40,27.20009995,0,3,1,180,0,0,0,8,0,2,1,0,0,0,41.65967178,1.00E-04,0,4,0,20,9,0,0,0,0,2,1,-4.542500019,0,0
83.91877766,24,-40,27.20009995,0,3,1,180,1,0,0,9,0,2,1,0,0,0,39.3884201,1.00E-04,0,4,0,20,10,0,0,0,0,2,1,-4.542500019,0,0
81.77345329,24,-40,27.20009995,0,3,1,180,2,0,0,10,0,2,1,0,0,0,37.11716843,1.00E-04,0,4,0,20,11,0,0,0,0,2,1,-4.542500019,0,0
79.66213607,24,-40,27.20009995,0,3,1,180,3,0,0,11,0,2,1,0,0,0,34.87466812,1.00E-04,0,4,0,20,12,0,0,0,0,2,1,-4.485000134,0,0
77.63310899,24,-40,27.20009995,0,3,1,180,4,0,0,12,0,2,1,0,0,0,32.71216965,1.00E-04,0,4,0,20,13,0,0,0,0,2,1,-4.325000286,0,0
77.20185066,24,-40,27.20009995,0,3,1,180,5,0,0,13,0,2,1,0,0,0,32.25154495,1.00E-04,0,4,0,18,1,0,0,0,0,2,1,-0.921250224,0,0
76.77093349,24,-40,27.20009995,0,3,1,180,6,0,0,14,0,2,1,0,0,0,31.79092026,1.00E-04,0,4,1,20,1,0,0,0,0,2,1,1.078749716,0,0
78.36062571,24,-40,27.20009995,0,3,1,180,7,0,0,15,0,2,1,0,0,0,33.48841858,1.00E-04,0,4,1,20,2,0,0,0,0,2,1,3.394999743,0,0
80.10169855,24,-40,27.20009995,0,3,1,180,8,0,0,16,0,2,1,0,0,0,35.3421669,1.00E-04,0,4,1,20,3,0,0,0,0,2,1,3.707499743,0,0
81.77227332,24,-40,27.20009995,0,3,1,180,9,0,0,17,0,2,1,0,0,0,37.11591721,1.00E-04,0,4,1,20,4,0,0,0,0,2,1,3.547499657,0,0
82.11510474,24,-40,27.20009995,0,3,1,180,10,0,0,18,0,2,1,0,0,0,37.47935486,1.00E-04,0,4,1,18,1,0,0,0,0,2,1,0.726874948,0,0
82.45811266,24,-40,27.20009995,0,3,1,180,11,0,0,19,0,2,1,0,0,0,37.84279251,1.00E-04,0,4,0,20,1,0,0,0,0,2,1,-1.273125112,0,0
80.76604495,24,-40,27.20009995,0,3,1,180,12,0,0,20,0,2,1,0,0,0,36.04810333,1.00E-04,0,4,0,20,2,0,0,0,0,2,1,-3.589375257,0,0
78.92828416,24,-40,27.20009995,0,3,1,180,13,0,0,21,0,2,1,0,0,0,34.09341431,1.00E-04,0,4,0,20,3,0,0,0,0,2,1,-3.909375191,0,0
76.94834046,24,-40,27.20009995,0,3,1,180,14,0,0,22,0,2,1,0,0,0,31.98060226,1.00E-04,0,4,0,20,4,0,0,0,0,2,1,-4.225625038,0,0
74.82831973,24,-40,27.20009995,0,3,1,180,15,0,0,23,0,2,1,0,0,0,29.7096653,1.00E-04,0,4,0,20,5,0,0,0,0,2,1,-4.541874886,0,0
72.71712237,24,-40,27.20009995,0,3,1,178,-1,0,0,0,0,2,1,0,0,0,27.43841553,1.00E-04,0,4,0,20,6,0,0,0,0,2,1,-4.542500019,0,0
70.61585863,24,-40,27.20009995,0,3,1,178,-1,0,0,1,0,2,1,0,0,0,25.16716576,1.00E-04,0,4,0,20,7,0,0,0,0,2,1,-4.542500019,0,0
68.52544232,24,-40,27.20009995,0,3,1,178,-1,0,0,2,0,2,1,0,0,0,22.89591599,1.00E-04,0,4,0,20,8,0,0,0,0,2,1,-4.542500019,0,0
66.59290972,24,-40,27.20009995,0,3,1,178,-1,0,0,3,0,2,1,0,0,0,20.78466606,1.00E-04,0,4,0,24,1,0,0,0,0,2,1,-4.222499847,0,0
64.81674809,24,-40,27.20009995,0,3,1,178,-1,0,0,4,0,2,1,0,0,0,18.83341599,1.00E-04,0,4,0,24,2,0,0,0,0,2,1,-3.902499914,0,0
63.19532159,24,-40,27.20009995,0,3,1,178,-1,0,0,5,0,2,1,0,0,0,17.04216576,1.00E-04,0,4,0,24,3,0,0,0,0,2,1,-3.582499981,0,0
61.72689478,24,-40,27.20009995,0,3,1,178,-1,0,0,6,0,2,1,0,0,0,15.41091537,1.00E-04,0,4,0,24,4,0,0,0,0,2,1,-3.262500048,0,0
59.0096912,24,-40,27.20009995,0,3,1,178,-1,0,0,7,0,2,1,0,0,0,13.31091499,1.900099993,0,4,0,25,1,0,0,0,0,1,0,-2.099999905,1.899999976,0
56.36703838,24,-40,27.20009995,0,3,1,180,0,0,0,8,0,2,1,0,0,0,11.22091484,3.670099974,0,4,0,25,2,0,0,0,0,1,0,-2.089999914,1.769999981,0
53.79592562,24,-40,27.20009995,0,3,1,180,1,0,0,9,0,2,1,0,0,0,9.140914917,5.310100079,0,4,0,25,3,0,0,0,0,1,0,-2.079999924,1.639999986,0
51.29342516,24,-40,27.20009995,0,3,1,180,2,0,0,10,0,2,1,0,0,0,7.070915222,6.820099831,0,4,0,25,4,0,0,0,0,1,0,-2.069999933,1.50999999,0
48.85675485,24,-40,27.20009995,0,3,1,180,3,0,0,11,0,2,1,0,0,0,5.010915279,8.200099945,0,4,0,25,5,0,0,0,0,1,0,-2.059999943,1.379999995,0
47.8850509,24,-40,27.20009995,0,3,1,180,4,0,0,12,0,2,1,0,0,0,5.010915279,10.86009979,0,4,0,27,1,0,0,0,0,0,0,0,2.659999847,0
47.12580744,24,-40,27.20009995,0,3,1,180,5,0,0,13,0,2,1,0,0,0,5.056915283,13.39009953,0,4,0,27,2,0,0,0,0,0,0,0.045999996,2.529999733,0
46.57321327,24,-40,27.20009995,0,3,1,180,6,0,0,14,0,2,1,0,0,0,5.153915405,15.79009914,0,4,0,27,3,0,0,0,0,0,0,0.096999995,2.399999619,0
46.21475026,24,-40,27.20009995,0,3,1,180,7,0,0,15,0,2,1,0,0,0,5.301915169,18.06009865,0,4,0,68,1,0,0,0,0,0,0,0.148000002,2.269999504,0
46.03621723,24,-40,27.20009995,0,3,1,180,8,0,0,16,0,2,1,0,0,0,5.500915051,20.20009804,0,4,0,68,2,0,0,0,0,0,0,0.199000001,2.13999939,0
46.02273476,24,-40,27.20009995,0,3,1,180,9,0,0,17,0,2,1,0,0,0,5.751415253,22.21009827,0,4,0,68,3,0,0,0,0,0,0,0.250499994,2.009999275,0
46.1583056,24,-40,27.20009995,0,3,1,180,10,0,0,18,0,2,1,0,0,0,6.053415298,24.09009743,0,4,0,68,4,0,0,0,0,0,0,0.301999986,1.87999928,0
46.42683905,24,-40,27.20009995,0,3,1,180,11,0,0,19,0,2,1,0,0,0,6.406915188,25.84009743,0,4,0,68,5,0,0,0,0,0,0,0.353499979,1.749999285,0
46.81263741,24,-40,27.20009995,0,3,1,180,12,0,0,20,0,2,1,0,0,0,6.811915398,27.46009636,0,4,0,68,6,0,0,0,0,0,0,0.404999971,1.61999929,0
47.29979976,24,-40,27.20009995,0,3,1,180,13,0,0,21,0,2,1,0,0,0,7.267415524,28.95009613,0,4,0,68,7,0,0,0,0,0,0,0.455499977,1.489999294,0
47.87304014,24,-40,27.20009995,0,3,1,180,14,0,0,22,0,2,1,0,0,0,7.771915436,30.31009483,0,4,0,68,8,0,0,0,0,0,0,0.504499972,1.359999299,0
48.51642074,24,-40,27.20009995,0,3,1,180,15,0,0,23,0,2,1,0,0,0,8.321915627,31.54009438,0,4,0,68,9,0,0,0,0,0,0,0.549999952,1.229999304,0
49.16381127,24,-40,27.20009995,0,3,1,178,-1,0,0,0,0,2,1,0,0,0,8.861915588,32.64009476,0,4,0,68,10,0,0,0,0,0,0,0.539999962,1.099999309,0
49.80611709,24,-40,27.20009995,0,3,1,178,-1,0,0,1,0,2,1,0,0,0,9.391915321,33.61009216,0,4,0,68,11,0,0,0,0,0,0,0.529999971,0.969999313,0
50.43571781,24,-40,27.20009995,0,3,1,178,-1,0,0,2,0,2,1,0,0,0,9.911914825,34.45009232,0,4,0,68,12,0,0,0,0,0,0,0.519999981,0.839999318,0
51.0463611,24,-40,27.20009995,0,3,1,178,-1,0,0,3,0,2,1,0,0,0,10.42191505,35.1600914,0,4,0,68,13,0,0,0,0,0,0,0.50999999,0.709999323,0
51.63305969,24,-40,27.20009995,0,3,1,178,-1,0,0,4,0,2,1,0,0,0,10.92191505,35.74008942,0,4,0,68,14,0,0,0,0,0,0,0.5,0.579999328,0
52.16343479,24,-40,27.20009995,0,3,1,178,-1,0,0,5,0,2,1,0,0,0,11.3829155,36.19009018,0,4,0,68,15,0,0,0,0,0,0,0.460999995,0.449999332,0
52.63039911,24,-40,27.20009995,0,3,1,178,-1,0,0,6,0,2,1,0,0,0,11.80041504,36.51008987,0,4,0,68,16,0,0,0,0,0,0,0.417499989,0.319999337,0
53.02290211,24,-40,27.20009995,0,3,1,178,-1,0,0,7,0,2,1,0,0,0,12.16491508,36.7000885,0,4,0,68,17,0,0,0,0,0,0,0.364499986,0.189999342,0
53.33814344,24,-40,27.20009995,0,3,1,180,0,0,0,8,0,2,1,0,0,0,12.47441483,36.76008606,0,4,0,68,18,0,0,0,0,0,0,0.309499979,0.059999347,0
53.57511402,24,-40,27.20009995,0,3,1,180,1,0,0,9,0,2,1,0,0,0,12.72791481,36.69008636,0,4,0,68,19,0,0,0,0,0,0,0.253499985,-0.070000648,0
53.73407107,24,-40,27.20009995,0,3,1,180,2,0,0,10,0,2,1,0,0,0,12.92491436,36.4900856,0,4,0,68,20,0,0,0,0,0,0,0.196999982,-0.200000644,0
53.81653574,24,-40,27.20009995,0,3,1,180,3,0,0,11,0,2,1,0,0,0,13.06541443,36.16008377,0,4,0,68,21,0,0,0,0,0,0,0.140499979,-0.330000639,0
53.824808,24,-40,27.20009995,0,3,1,180,4,0,0,12,0,2,1,0,0,0,13.14941406,35.70008469,0,4,0,68,22,0,0,0,0,0,0,0.083999977,-0.460000634,0
53.76199458,24,-40,27.20009995,0,3,1,180,5,0,0,13,0,2,1,0,0,0,13.17691422,35.11008453,0,4,0,68,23,0,0,0,0,0,0,0.027499977,-0.590000629,0
53.63204841,24,-40,27.20009995,0,3,1,180,6,0,0,14,0,2,1,0,0,0,13.14791393,34.39008331,0,4,0,68,24,0,0,0,0,0,0,-0.029000022,-0.720000625,0
53.4393303,24,-40,27.20009995,0,3,1,180,7,0,0,15,0,2,1,0,0,0,13.06191349,33.54008102,0,4,0,68,25,0,0,0,0,0,0,-0.086000025,-0.85000062,0
53.18817609,24,-40,27.20009995,0,3,1,180,8,0,0,16,0,2,1,0,0,0,12.91741371,32.56008148,0,4,0,68,26,0,0,0,0,0,0,-0.144500017,-0.980000615,0
52.88545872,24,-40,27.20009995,0,3,1,180,9,0,0,17,0,2,1,0,0,0,12.71441364,31.45008087,0,4,0,68,27,0,0,0,0,0,0,-0.203000009,-1.11000061,0
52.54619382,24,-40,27.20009995,0,3,1,180,10,0,0,18,0,2,1,0,0,0,12.45991325,30.2100811,0,4,0,68,28,0,0,0,0,0,0,-0.254500002,-1.240000606,0
52.1607147,24,-40,27.20009995,0,3,1,180,11,0,0,19,0,2,1,0,0,0,12.15841293,26.7100811,0,4,0,68,29,0,0,0,0,0,0,-0.301499993,-3.5,0
51.96382572,24,-40,27.20009995,0,3,1,180,12,0,0,20,0,2,1,0,0,0,11.81041336,23.2100811,0,4,0,68,30,0,0,0,0,0,0,-0.34799999,-3.5,0
51.95860421,24,-40,27.20009995,0,3,1,180,13,0,0,21,0,2,1,0,0,0,11.41591358,19.7100811,0,4,0,68,31,0,0,0,0,0,0,-0.394499987,-3.5,0
